State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date,Arrival Quantity Kg,Min Price Per Kg,Max Price Per Kg,Modal Price Per Kg
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.74,Metric Tonnes,2025-11-08,740.0,20.0,25.0,22.5
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,3000.0,2900.0,Rs./Quintal,0.2,Metric Tonnes,2025-11-08,200.0,28.0,30.0,29.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.25,Metric Tonnes,2025-11-08,1250.0,16.0,20.0,18.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.5,Metric Tonnes,2025-11-08,500.0,30.0,35.0,32.5
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,1.7,Metric Tonnes,2025-11-08,1700.0,20.0,26.0,23.0
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.55,Metric Tonnes,2025-11-08,550.0,30.0,35.0,32.5
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3800.0,4000.0,3900.0,Rs./Quintal,0.03,Metric Tonnes,2025-11-08,30.0,38.0,40.0,39.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,1.72,Metric Tonnes,2025-11-08,1720.0,28.0,28.0,28.0
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.85,Metric Tonnes,2025-11-08,850.0,20.0,25.0,22.5
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,3000.0,2800.0,Rs./Quintal,1.59,Metric Tonnes,2025-11-08,1590.0,26.0,30.0,28.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,3500.0,3150.0,Rs./Quintal,0.35,Metric Tonnes,2025-11-08,350.0,28.0,35.0,31.5
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,2.0,Metric Tonnes,2025-11-08,2000.0,25.0,30.0,27.5
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,4000.0,3500.0,Rs./Quintal,0.25,Metric Tonnes,2025-11-08,250.0,30.0,40.0,35.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1400.0,1800.0,1600.0,Rs./Quintal,3.87,Metric Tonnes,2025-11-08,3870.0,14.0,18.0,16.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.86,Metric Tonnes,2025-11-08,1860.0,16.0,20.0,18.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.39,Metric Tonnes,2025-11-08,390.0,20.0,25.0,22.5
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.27,Metric Tonnes,2025-11-08,1270.0,25.0,30.0,27.5
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,0.51,Metric Tonnes,2025-11-08,510.0,28.0,28.0,28.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,1.14,Metric Tonnes,2025-11-08,1140.0,28.0,28.0,28.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,0.48,Metric Tonnes,2025-11-08,480.0,28.0,28.0,28.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.19,Metric Tonnes,2025-11-08,190.0,30.0,35.0,32.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.2,Metric Tonnes,2025-11-08,200.0,25.0,30.0,27.5
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.76,Metric Tonnes,2025-11-08,760.0,25.0,30.0,27.5
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,2.88,Metric Tonnes,2025-11-08,2880.0,20.0,26.0,23.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.37,Metric Tonnes,2025-11-08,370.0,30.0,35.0,32.5
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.04,Metric Tonnes,2025-11-08,40.0,30.0,30.0,30.0
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3300.0,3500.0,3400.0,Rs./Quintal,0.22,Metric Tonnes,2025-11-08,220.0,33.0,35.0,34.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.33,Metric Tonnes,2025-11-08,330.0,30.0,35.0,32.5
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,6.34,Metric Tonnes,2025-11-08,6340.0,25.0,30.0,27.5
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.06,Metric Tonnes,2025-11-08,60.0,26.0,26.0,26.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.15,Metric Tonnes,2025-11-08,1150.0,25.0,30.0,27.5
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.2,Metric Tonnes,2025-11-08,200.0,25.0,30.0,27.5
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,1.38,Metric Tonnes,2025-11-08,1380.0,30.0,35.0,32.5
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.34,Metric Tonnes,2025-11-08,340.0,30.0,30.0,30.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3400.0,3400.0,3400.0,Rs./Quintal,0.75,Metric Tonnes,2025-11-08,750.0,34.0,34.0,34.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,2.4,Metric Tonnes,2025-11-08,2400.0,18.0,20.0,19.0
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.1,Metric Tonnes,2025-11-08,100.0,30.0,30.0,30.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2500.0,2350.0,Rs./Quintal,0.26,Metric Tonnes,2025-11-08,260.0,22.0,25.0,23.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.57,Metric Tonnes,2025-11-08,1570.0,16.0,20.0,18.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.46,Metric Tonnes,2025-11-08,460.0,20.0,25.0,22.5
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.74,Metric Tonnes,2025-11-08,740.0,25.0,30.0,27.5
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3800.0,3650.0,Rs./Quintal,0.26,Metric Tonnes,2025-11-08,260.0,35.0,38.0,36.5
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,0.26,Metric Tonnes,2025-11-08,260.0,28.0,28.0,28.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.06,Metric Tonnes,2025-11-08,60.0,25.0,30.0,27.5
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2300.0,2150.0,Rs./Quintal,8.49,Metric Tonnes,2025-11-08,8490.0,20.0,23.0,21.5
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.28,Metric Tonnes,2025-11-08,280.0,30.0,35.0,32.5
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,3200.0,2900.0,Rs./Quintal,0.93,Metric Tonnes,2025-11-08,930.0,26.0,32.0,29.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.09,Metric Tonnes,2025-11-08,90.0,18.0,20.0,19.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2200.0,2000.0,Rs./Quintal,4.86,Metric Tonnes,2025-11-08,4860.0,18.0,22.0,20.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.29,Metric Tonnes,2025-11-08,290.0,20.0,25.0,22.5
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2200.0,2000.0,Rs./Quintal,0.84,Metric Tonnes,2025-11-08,840.0,18.0,22.0,20.0
Tamil Nadu,Kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,4000.0,3500.0,Rs./Quintal,0.14,Metric Tonnes,2025-11-08,140.0,30.0,40.0,35.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.56,Metric Tonnes,2025-11-08,560.0,15.0,20.0,17.5
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.14,Metric Tonnes,2025-11-08,140.0,25.0,30.0,27.5
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,1.29,Metric Tonnes,2025-11-08,1290.0,26.0,26.0,26.0
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,3000.0,2800.0,Rs./Quintal,0.18,Metric Tonnes,2025-11-08,180.0,26.0,30.0,28.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.21,Metric Tonnes,2025-11-08,1210.0,25.0,30.0,27.5
Tamil Nadu,Vellore,Thirupathur APMC,Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,6.2,Metric Tonnes,2025-11-08,6200.0,26.0,26.0,26.0
Tamil Nadu,Villupuram,Tindivanam APMC,Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.98,Metric Tonnes,2025-11-08,980.0,20.0,20.0,20.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.95,Metric Tonnes,2025-11-08,950.0,25.0,30.0,27.5
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.29,Metric Tonnes,2025-11-08,290.0,30.0,30.0,30.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2400.0,2200.0,Rs./Quintal,2.96,Metric Tonnes,2025-11-08,2960.0,20.0,24.0,22.0
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.26,Metric Tonnes,2025-11-08,260.0,30.0,30.0,30.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2800.0,2650.0,Rs./Quintal,2.4,Metric Tonnes,2025-11-08,2400.0,25.0,28.0,26.5
Tamil Nadu,Coimbatore,Udumalpet APMC,Vegetables,Tomato,Deshi,Local,2200.0,2700.0,2450.0,Rs./Quintal,1.08,Metric Tonnes,2025-11-08,1080.0,22.0,27.0,24.5
Tamil Nadu,Villupuram,Ulundurpettai APMC,Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,0.44,Metric Tonnes,2025-11-08,440.0,28.0,28.0,28.0
Tamil Nadu,Madurai,Usilampatty APMC,Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.57,Metric Tonnes,2025-11-08,570.0,25.0,30.0,27.5
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,1.21,Metric Tonnes,2025-11-08,1210.0,30.0,35.0,32.5
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2200.0,2000.0,Rs./Quintal,1.98,Metric Tonnes,2025-11-08,1980.0,18.0,22.0,20.0
Tamil Nadu,Thiruvarur,Valangaiman APMC,Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.08,Metric Tonnes,2025-11-08,80.0,26.0,26.0,26.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,10.75,Metric Tonnes,2025-11-08,10750.0,25.0,30.0,27.5
Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.07,Metric Tonnes,2025-11-08,70.0,15.0,20.0,17.5
Tamil Nadu,Vellore,Vellore APMC,Vegetables,Tomato,Deshi,Local,1800.0,2400.0,2100.0,Rs./Quintal,4.1,Metric Tonnes,2025-11-08,4100.0,18.0,24.0,21.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2500.0,2450.0,Rs./Quintal,0.12,Metric Tonnes,2025-11-08,120.0,24.0,25.0,24.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.15,Metric Tonnes,2025-11-08,150.0,25.0,25.0,25.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2600.0,2400.0,Rs./Quintal,0.89,Metric Tonnes,2025-11-09,890.0,22.0,26.0,24.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,1.83,Metric Tonnes,2025-11-09,1830.0,28.0,28.0,28.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.58,Metric Tonnes,2025-11-09,580.0,25.0,30.0,27.5
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2600.0,2500.0,Rs./Quintal,0.72,Metric Tonnes,2025-11-09,720.0,24.0,26.0,25.0
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3400.0,3800.0,3600.0,Rs./Quintal,0.16,Metric Tonnes,2025-11-09,160.0,34.0,38.0,36.0
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.66,Metric Tonnes,2025-11-09,660.0,30.0,35.0,32.5
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2400.0,2400.0,Rs./Quintal,0.65,Metric Tonnes,2025-11-09,650.0,24.0,24.0,24.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,1.22,Metric Tonnes,2025-11-09,1220.0,20.0,25.0,22.5
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2600.0,2400.0,Rs./Quintal,0.28,Metric Tonnes,2025-11-09,280.0,22.0,26.0,24.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.55,Metric Tonnes,2025-11-09,550.0,15.0,20.0,17.5
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,3500.0,3050.0,Rs./Quintal,2.4,Metric Tonnes,2025-11-09,2400.0,26.0,35.0,30.5
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,3000.0,2800.0,Rs./Quintal,1.74,Metric Tonnes,2025-11-09,1740.0,26.0,30.0,28.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,0.34,Metric Tonnes,2025-11-09,340.0,28.0,28.0,28.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,2.12,Metric Tonnes,2025-11-09,2120.0,20.0,25.0,22.5
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,3000.0,2800.0,Rs./Quintal,0.26,Metric Tonnes,2025-11-09,260.0,26.0,30.0,28.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2400.0,2400.0,Rs./Quintal,0.42,Metric Tonnes,2025-11-09,420.0,24.0,24.0,24.0
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,1800.0,1700.0,Rs./Quintal,12.52,Metric Tonnes,2025-11-09,12520.0,16.0,18.0,17.0
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,2.5,Metric Tonnes,2025-11-09,2500.0,25.0,30.0,27.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2400.0,2200.0,Rs./Quintal,1.14,Metric Tonnes,2025-11-09,1140.0,20.0,24.0,22.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.77,Metric Tonnes,2025-11-09,770.0,20.0,25.0,22.5
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2800.0,2700.0,Rs./Quintal,0.2,Metric Tonnes,2025-11-09,200.0,26.0,28.0,27.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.3,Metric Tonnes,2025-11-09,1300.0,16.0,20.0,18.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.6,Metric Tonnes,2025-11-09,600.0,30.0,35.0,32.5
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2200.0,2100.0,Rs./Quintal,1.8,Metric Tonnes,2025-11-09,1800.0,20.0,22.0,21.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,7.22,Metric Tonnes,2025-11-09,7220.0,20.0,25.0,22.5
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,4000.0,3750.0,Rs./Quintal,0.04,Metric Tonnes,2025-11-09,40.0,35.0,40.0,37.5
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,1.81,Metric Tonnes,2025-11-09,1810.0,28.0,28.0,28.0
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.85,Metric Tonnes,2025-11-09,850.0,30.0,35.0,32.5
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,3500.0,3150.0,Rs./Quintal,0.36,Metric Tonnes,2025-11-09,360.0,28.0,35.0,31.5
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.96,Metric Tonnes,2025-11-09,1960.0,25.0,30.0,27.5
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.25,Metric Tonnes,2025-11-09,250.0,25.0,30.0,27.5
Tamil Nadu,Dindigul,Kodaikkanal(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.02,Metric Tonnes,2025-11-09,20.0,30.0,30.0,30.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1400.0,1800.0,1600.0,Rs./Quintal,3.81,Metric Tonnes,2025-11-09,3810.0,14.0,18.0,16.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2800.0,2600.0,Rs./Quintal,1.95,Metric Tonnes,2025-11-09,1950.0,24.0,28.0,26.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.38,Metric Tonnes,2025-11-09,380.0,20.0,25.0,22.5
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.4,Metric Tonnes,2025-11-09,1400.0,25.0,30.0,27.5
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,2800.0,2800.0,Rs./Quintal,0.48,Metric Tonnes,2025-11-09,480.0,28.0,28.0,28.0
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.08,Metric Tonnes,2025-11-09,80.0,20.0,25.0,22.5
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,1.22,Metric Tonnes,2025-11-09,1220.0,26.0,26.0,26.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.52,Metric Tonnes,2025-11-09,520.0,26.0,26.0,26.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.18,Metric Tonnes,2025-11-09,180.0,30.0,35.0,32.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.21,Metric Tonnes,2025-11-09,210.0,25.0,30.0,27.5
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2600.0,2400.0,Rs./Quintal,0.76,Metric Tonnes,2025-11-09,760.0,22.0,26.0,24.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,2.93,Metric Tonnes,2025-11-09,2930.0,20.0,26.0,23.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.5,Metric Tonnes,2025-11-09,500.0,30.0,35.0,32.5
