Arrival Date,Market,District,Variety,Modal Price Per Kg,Arrival Quantity Kg,day_of_week,day_of_month,month,week_of_year,price_lag_1,price_lag_7,price_lag_14,rolling_price_7,rolling_price_14
2026-07-07,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,2820.0,1,7,7,28,15.0,13.5,18.0,15.642857142857142,16.571428571428573
2026-07-08,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,3320.0,2,8,7,28,14.0,16.5,16.5,15.285714285714286,16.392857142857142
2026-07-09,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,3780.0,3,9,7,28,14.0,17.5,22.0,14.785714285714286,15.821428571428571
2026-07-10,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,13.0,2760.0,4,10,7,28,14.0,17.5,22.0,14.142857142857142,15.178571428571429
2026-07-11,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,1400.0,5,11,7,28,13.0,15.0,17.0,14.0,14.964285714285714
2026-07-12,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,3030.0,6,12,7,28,14.0,14.0,16.5,14.0,14.785714285714286
2026-07-13,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,2280.0,0,13,7,29,14.0,15.0,15.0,13.857142857142858,14.714285714285714
2026-07-14,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,15.0,2170.0,1,14,7,29,14.0,14.0,13.5,14.0,14.821428571428571
2026-07-15,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,17.5,2930.0,2,15,7,29,15.0,14.0,16.5,14.5,14.892857142857142
2026-07-16,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,3120.0,3,16,7,29,17.5,14.0,17.5,14.5,14.642857142857142
2026-07-17,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Local,19.0,2840.0,4,17,7,29,14.0,13.0,17.5,15.357142857142858,14.75
2026-07-18,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,3120.0,5,18,7,29,19.0,14.0,15.0,15.928571428571429,14.964285714285714
2026-07-19,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,3240.0,6,19,7,29,18.0,14.0,14.0,16.5,15.25
2026-07-20,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,16.0,3240.0,0,20,7,30,18.0,14.0,15.0,16.785714285714285,15.321428571428571
2026-07-21,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,3220.0,1,21,7,30,16.0,15.0,14.0,17.214285714285715,15.607142857142858
2026-07-22,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,3420.0,2,22,7,30,18.0,17.5,14.0,16.714285714285715,15.607142857142858
2026-07-23,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,13.0,3090.0,3,23,7,30,14.0,14.0,14.0,16.571428571428573,15.535714285714286
2026-07-24,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Local,11.0,3480.0,4,24,7,30,13.0,19.0,13.0,15.428571428571429,15.392857142857142
2026-07-25,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,11.0,3560.0,5,25,7,30,11.0,18.0,14.0,14.428571428571429,15.178571428571429
2026-07-26,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,3170.0,6,26,7,30,11.0,18.0,14.0,13.857142857142858,15.178571428571429
2026-07-27,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,1760.0,0,27,7,31,14.0,16.0,14.0,13.571428571428571,15.178571428571429
2026-07-28,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,2960.0,1,28,7,31,14.0,18.0,15.0,13.0,15.107142857142858
2026-07-29,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,16.0,2460.0,2,29,7,31,14.0,14.0,17.5,13.285714285714286,15.0
2026-07-30,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,16.0,2640.0,3,30,7,31,16.0,13.0,14.0,13.714285714285714,15.142857142857142
2026-07-31,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Local,13.0,3020.0,4,31,7,31,16.0,11.0,19.0,14.0,14.714285714285714
2026-08-01,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,13.5,3380.0,5,1,8,31,13.0,11.0,18.0,14.357142857142858,14.392857142857142
2026-08-02,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,13.5,3720.0,6,2,8,31,13.5,14.0,18.0,14.285714285714286,14.071428571428571
2026-08-03,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,13.5,3720.0,0,3,8,32,13.5,14.0,16.0,14.214285714285714,13.892857142857142
2026-08-04,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,13.5,3560.0,1,4,8,32,13.5,14.0,18.0,14.142857142857142,13.571428571428571
2026-08-05,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,16.0,3380.0,2,5,8,32,13.5,16.0,14.0,14.142857142857142,13.714285714285714
2026-08-06,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,3420.0,3,6,8,32,16.0,16.0,13.0,14.428571428571429,14.071428571428571
2026-08-07,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Local,19.0,3280.0,4,7,8,32,18.0,13.0,11.0,15.285714285714286,14.642857142857142
2026-08-08,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,3080.0,5,8,8,32,19.0,13.5,11.0,15.357142857142858,14.857142857142858
2026-08-09,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,16.5,3200.0,6,9,8,32,14.0,13.5,14.0,15.785714285714286,15.035714285714286
2026-08-10,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,3500.0,0,10,8,33,16.5,13.5,14.0,16.428571428571427,15.321428571428571
2026-08-11,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,2840.0,1,11,8,33,18.0,13.5,14.0,17.071428571428573,15.607142857142858
2026-08-12,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,17.5,2880.0,2,12,8,33,18.0,16.0,16.0,17.285714285714285,15.714285714285714
2026-08-13,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,22.0,2640.0,3,13,8,33,17.5,18.0,16.0,17.857142857142858,16.142857142857142
2026-08-14,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,23.0,3840.0,4,14,8,33,22.0,19.0,13.0,18.428571428571427,16.857142857142858
2026-08-15,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,19.0,3330.0,5,15,8,33,23.0,14.0,13.5,19.142857142857142,17.25
2026-08-16,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,19.0,3560.0,6,16,8,33,19.0,16.5,13.5,19.5,17.642857142857142
2026-08-17,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,19.0,3170.0,0,17,8,34,19.0,18.0,13.5,19.642857142857142,18.035714285714285
2026-08-18,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,19.0,2990.0,1,18,8,34,19.0,18.0,13.5,19.785714285714285,18.428571428571427
2026-08-19,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,17.5,3460.0,2,19,8,34,19.0,17.5,16.0,19.785714285714285,18.535714285714285
2026-08-20,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,3880.0,3,20,8,34,17.5,22.0,18.0,19.214285714285715,18.535714285714285
2026-08-21,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Local,19.0,3430.0,4,21,8,34,18.0,23.0,19.0,18.642857142857142,18.535714285714285
2026-08-22,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,18.0,3610.0,5,22,8,34,19.0,19.0,14.0,18.5,18.821428571428573
2026-08-23,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,16.5,3120.0,6,23,8,34,18.0,19.0,16.5,18.142857142857142,18.821428571428573
2026-08-24,AJattihalli(Uzhavar Sandhai ),Dharmapuri,Deshi,16.5,3200.0,0,24,8,35,16.5,19.0,18.0,17.785714285714285,18.714285714285715
2026-01-29,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,550.0,3,29,1,5,27.5,27.5,57.5,27.5,34.285714285714285
2026-01-30,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,590.0,4,30,1,5,27.5,27.5,47.5,27.5,32.857142857142854
2026-01-31,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,650.0,5,31,1,5,27.5,27.5,47.5,27.5,31.428571428571427
2026-02-01,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,620.0,6,1,2,5,27.5,27.5,52.5,27.5,29.642857142857142
2026-02-03,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,650.0,1,3,2,6,27.5,27.5,47.5,26.785714285714285,27.857142857142858
2026-02-04,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,620.0,2,4,2,6,22.5,27.5,37.5,26.071428571428573,26.785714285714285
2026-02-06,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,450.0,4,6,2,6,22.5,27.5,27.5,25.357142857142858,26.428571428571427
2026-02-07,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,450.0,5,7,2,6,22.5,27.5,27.5,24.642857142857142,26.071428571428573
2026-02-08,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,450.0,6,8,2,6,22.5,27.5,27.5,23.928571428571427,25.714285714285715
2026-02-09,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,460.0,0,9,2,7,22.5,27.5,27.5,22.5,25.0
2026-02-26,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,560.0,3,26,2,9,17.5,27.5,27.5,21.071428571428573,24.285714285714285
2026-02-27,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,620.0,4,27,2,9,17.5,22.5,27.5,20.357142857142858,23.571428571428573
2026-02-28,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,490.0,5,28,2,9,17.5,22.5,27.5,19.642857142857142,22.857142857142858
2026-03-01,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,480.0,6,1,3,9,17.5,22.5,27.5,18.928571428571427,22.142857142857142
2026-03-02,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,480.0,0,2,3,10,17.5,22.5,27.5,18.214285714285715,21.428571428571427
2026-03-03,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,450.0,1,3,3,10,17.5,22.5,27.5,17.5,20.714285714285715
2026-03-04,Alangudi(Uzhavar Sandhai ),Pudukkottai,Local,17.5,470.0,2,4,3,10,17.5,17.5,27.5,17.5,20.0
2026-03-05,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,560.0,3,5,3,10,17.5,17.5,27.5,17.5,19.285714285714285
2026-03-06,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,640.0,4,6,3,10,17.5,17.5,22.5,17.5,18.928571428571427
2026-03-07,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,540.0,5,7,3,10,17.5,17.5,22.5,17.5,18.571428571428573
2026-03-08,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,490.0,6,8,3,10,17.5,17.5,22.5,17.5,18.214285714285715
2026-03-09,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,480.0,0,9,3,11,17.5,17.5,22.5,17.5,17.857142857142858
2026-03-10,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,470.0,1,10,3,11,17.5,17.5,22.5,17.5,17.5
2026-03-11,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,490.0,2,11,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-12,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,540.0,3,12,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-13,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,520.0,4,13,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-14,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,560.0,5,14,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-15,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,530.0,6,15,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-16,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,560.0,0,16,3,12,17.5,17.5,17.5,17.5,17.5
2026-03-17,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,530.0,1,17,3,12,17.5,17.5,17.5,17.5,17.5
2026-03-18,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,580.0,2,18,3,12,17.5,17.5,17.5,17.5,17.5
2026-03-19,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,540.0,3,19,3,12,17.5,17.5,17.5,17.5,17.5
2026-03-20,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,580.0,4,20,3,12,17.5,17.5,17.5,17.5,17.5
2026-03-21,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,520.0,5,21,3,12,17.5,17.5,17.5,17.5,17.5
2026-03-22,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,530.0,6,22,3,12,17.5,17.5,17.5,17.5,17.5
2026-03-23,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,520.0,0,23,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-24,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,510.0,1,24,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-25,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,550.0,2,25,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-26,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,580.0,3,26,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-27,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,540.0,4,27,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-28,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,560.0,5,28,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-29,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,560.0,6,29,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-30,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,530.0,0,30,3,14,17.5,17.5,17.5,17.5,17.5
2026-03-31,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,560.0,1,31,3,14,17.5,17.5,17.5,17.5,17.5
2026-04-01,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,570.0,2,1,4,14,17.5,17.5,17.5,17.5,17.5
2026-04-02,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,540.0,3,2,4,14,17.5,17.5,17.5,18.214285714285715,17.857142857142858
2026-04-03,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,540.0,4,3,4,14,22.5,17.5,17.5,18.928571428571427,18.214285714285715
2026-04-04,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,540.0,5,4,4,14,22.5,17.5,17.5,19.642857142857142,18.571428571428573
2026-04-05,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,560.0,6,5,4,14,22.5,17.5,17.5,20.357142857142858,18.928571428571427
2026-04-06,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,540.0,0,6,4,15,22.5,17.5,17.5,21.071428571428573,19.285714285714285
2026-04-07,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,520.0,1,7,4,15,22.5,17.5,17.5,21.071428571428573,19.285714285714285
2026-04-08,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,620.0,2,8,4,15,17.5,17.5,17.5,21.785714285714285,19.642857142857142
2026-04-09,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,580.0,3,9,4,15,22.5,22.5,17.5,21.785714285714285,20.0
2026-04-10,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,550.0,4,10,4,15,22.5,22.5,17.5,21.785714285714285,20.357142857142858
2026-04-11,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,540.0,5,11,4,15,22.5,22.5,17.5,21.785714285714285,20.714285714285715
2026-04-12,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,540.0,6,12,4,15,22.5,22.5,17.5,21.785714285714285,21.071428571428573
2026-04-13,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,560.0,0,13,4,16,22.5,22.5,17.5,22.5,21.785714285714285
2026-04-15,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,560.0,2,15,4,16,27.5,17.5,17.5,23.928571428571427,22.5
2026-04-16,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,510.0,3,16,4,16,27.5,22.5,17.5,24.642857142857142,23.214285714285715
2026-04-17,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,540.0,4,17,4,16,27.5,22.5,22.5,25.357142857142858,23.571428571428573
2026-04-18,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,550.0,5,18,4,16,27.5,22.5,22.5,26.071428571428573,23.928571428571427
2026-04-19,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,540.0,6,19,4,16,27.5,22.5,22.5,26.785714285714285,24.285714285714285
2026-04-20,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,520.0,0,20,4,17,27.5,22.5,22.5,28.214285714285715,25.0
2026-04-21,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,540.0,1,21,4,17,32.5,27.5,22.5,28.928571428571427,25.714285714285715
2026-04-22,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,520.0,2,22,4,17,32.5,27.5,17.5,29.642857142857142,26.785714285714285
2026-04-24,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,520.0,4,24,4,17,32.5,27.5,22.5,30.357142857142858,27.5
2026-04-25,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,520.0,5,25,4,17,32.5,27.5,22.5,32.5,28.928571428571427
2026-04-26,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,520.0,6,26,4,17,42.5,27.5,22.5,35.357142857142854,30.714285714285715
2026-04-27,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,540.0,0,27,4,18,47.5,27.5,22.5,38.214285714285715,32.5
2026-04-28,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,560.0,1,28,4,18,47.5,32.5,22.5,40.357142857142854,34.285714285714285
2026-04-29,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,47.5,550.0,2,29,4,18,47.5,32.5,27.5,42.5,35.714285714285715
2026-04-30,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,520.0,3,30,4,18,47.5,32.5,27.5,43.214285714285715,36.42857142857143
2026-05-01,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,520.0,4,1,5,18,37.5,32.5,27.5,44.642857142857146,37.5
2026-05-02,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,520.0,5,2,5,18,42.5,42.5,27.5,44.642857142857146,38.57142857142857
2026-05-03,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,540.0,6,3,5,18,42.5,47.5,27.5,43.92857142857143,39.642857142857146
2026-05-04,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,550.0,0,4,5,19,42.5,47.5,27.5,43.214285714285715,40.714285714285715
2026-05-05,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,550.0,1,5,5,19,42.5,47.5,32.5,42.5,41.42857142857143
2026-05-06,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,42.5,720.0,2,6,5,19,42.5,47.5,32.5,41.785714285714285,42.142857142857146
2026-05-07,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,520.0,3,7,5,19,42.5,37.5,32.5,41.785714285714285,42.5
2026-05-08,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,560.0,4,8,5,19,37.5,42.5,32.5,41.07142857142857,42.857142857142854
2026-05-09,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,520.0,5,9,5,19,37.5,42.5,42.5,40.357142857142854,42.5
2026-05-10,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,540.0,6,10,5,19,37.5,42.5,47.5,39.642857142857146,41.785714285714285
2026-05-11,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,520.0,0,11,5,20,37.5,42.5,47.5,38.92857142857143,41.07142857142857
2026-05-12,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,540.0,1,12,5,20,37.5,42.5,47.5,37.5,40.0
2026-05-13,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,520.0,2,13,5,20,32.5,42.5,47.5,36.07142857142857,38.92857142857143
2026-05-14,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,500.0,3,14,5,20,32.5,37.5,37.5,35.357142857142854,38.57142857142857
2026-05-15,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,540.0,4,15,5,20,32.5,37.5,42.5,35.357142857142854,38.214285714285715
2026-05-16,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,510.0,5,16,5,20,37.5,37.5,42.5,36.07142857142857,38.214285714285715
2026-05-17,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,540.0,6,17,5,20,42.5,37.5,42.5,36.785714285714285,38.214285714285715
2026-05-18,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,540.0,0,18,5,21,42.5,37.5,42.5,37.5,38.214285714285715
2026-05-19,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,550.0,1,19,5,21,42.5,32.5,42.5,38.214285714285715,37.857142857142854
2026-05-20,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,540.0,2,20,5,21,37.5,32.5,42.5,39.642857142857146,37.857142857142854
2026-05-21,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,510.0,3,21,5,21,42.5,32.5,37.5,41.07142857142857,38.214285714285715
2026-05-22,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,520.0,4,22,5,21,42.5,37.5,37.5,41.785714285714285,38.57142857142857
2026-05-23,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,420.0,5,23,5,21,42.5,42.5,37.5,41.07142857142857,38.57142857142857
2026-05-24,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,350.0,6,24,5,21,37.5,42.5,37.5,40.357142857142854,38.57142857142857
2026-05-25,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,650.0,0,25,5,22,37.5,42.5,37.5,39.642857142857146,38.57142857142857
2026-05-26,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,650.0,1,26,5,22,37.5,37.5,32.5,40.357142857142854,39.285714285714285
2026-05-27,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,640.0,2,27,5,22,42.5,42.5,32.5,40.357142857142854,40.0
2026-05-28,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,510.0,3,28,5,22,42.5,42.5,32.5,38.92857142857143,40.0
2026-05-29,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,350.0,4,29,5,22,32.5,42.5,37.5,38.214285714285715,40.0
2026-05-30,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,640.0,5,30,5,22,37.5,37.5,42.5,38.214285714285715,39.642857142857146
2026-05-31,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,450.0,6,31,5,22,37.5,37.5,42.5,38.214285714285715,39.285714285714285
2026-06-01,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,560.0,0,1,6,23,37.5,37.5,42.5,37.5,38.57142857142857
2026-06-02,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,580.0,1,2,6,23,32.5,42.5,37.5,36.07142857142857,38.214285714285715
2026-06-03,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,580.0,2,3,6,23,32.5,42.5,42.5,35.357142857142854,37.857142857142854
2026-06-04,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,520.0,3,4,6,23,37.5,32.5,42.5,36.07142857142857,37.5
2026-06-05,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,500.0,4,5,6,23,37.5,37.5,42.5,36.07142857142857,37.142857142857146
2026-06-06,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,520.0,5,6,6,23,37.5,37.5,37.5,36.07142857142857,37.142857142857146
2026-06-07,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,560.0,6,7,6,23,37.5,37.5,37.5,36.785714285714285,37.5
2026-06-08,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,620.0,0,8,6,24,42.5,32.5,37.5,38.214285714285715,37.857142857142854
2026-06-10,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,550.0,2,10,6,24,42.5,32.5,42.5,39.642857142857146,37.857142857142854
2026-06-11,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,580.0,3,11,6,24,42.5,37.5,42.5,40.357142857142854,37.857142857142854
2026-06-12,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,620.0,4,12,6,24,42.5,37.5,32.5,41.07142857142857,38.57142857142857
2026-06-13,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,610.0,5,13,6,24,42.5,37.5,37.5,41.785714285714285,38.92857142857143
2026-06-14,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,540.0,6,14,6,24,42.5,37.5,37.5,41.785714285714285,38.92857142857143
2026-06-15,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,540.0,0,15,6,25,37.5,42.5,37.5,41.07142857142857,38.92857142857143
2026-06-16,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,580.0,1,16,6,25,37.5,42.5,32.5,40.357142857142854,39.285714285714285
2026-06-17,Alangudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,560.0,2,17,6,25,37.5,42.5,32.5,39.642857142857146,39.642857142857146
2026-06-18,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,530.0,3,18,6,25,37.5,42.5,37.5,38.92857142857143,39.642857142857146
2026-06-19,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,560.0,4,19,6,25,37.5,42.5,37.5,37.5,39.285714285714285
2026-06-20,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,510.0,5,20,6,25,32.5,42.5,37.5,36.07142857142857,38.92857142857143
2026-06-21,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,520.0,6,21,6,25,32.5,37.5,37.5,34.642857142857146,38.214285714285715
2026-06-22,Alangudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,560.0,0,22,6,26,27.5,37.5,42.5,33.214285714285715,37.142857142857146
