Arrival Date,Market,District,Modal Price Per Kg,Arrival Quantity Kg,arrival_change_pct,price_change_pct,price_deviation_pct,arrival_deviation_pct,anomaly_score,overall_shock,supply_shock,price_shock,shock_status
2026-05-28,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.0,2780.0,2.9629629629629672,0.0,-3.2397408207343354,1.4598540145985401,0.210038045108359,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-29,AJattihalli(Uzhavar Sandhai ),Dharmapuri,29.0,2560.0,-7.913669064748197,-9.375,-10.57268722466961,-5.38542766631468,0.16284887562476075,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-30,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.0,2340.0,-8.59375,10.344827586206895,-0.8849557522123862,-12.872340425531917,0.14069883729777988,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-31,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.0,3060.0,30.76923076923077,0.0,0.0,12.618296529968445,0.15506171666277513,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-01,AJattihalli(Uzhavar Sandhai ),Dharmapuri,28.0,3200.0,4.575163398692816,-12.5,-10.091743119266054,15.226337448559663,0.14470677341727745,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-02,AJattihalli(Uzhavar Sandhai ),Dharmapuri,28.5,3060.0,-4.374999999999996,1.7857142857142794,-6.557377049180328,8.730964467005078,0.17756875329464739,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-03,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.5,2660.0,-13.0718954248366,14.035087719298245,6.308411214953266,-5.289928789420138,0.14060826561979634,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-04,AJattihalli(Uzhavar Sandhai ),Dharmapuri,34.0,2640.0,-0.7518796992481258,4.615384615384621,10.185185185185183,-5.327868852459012,0.17467070384132982,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-05,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,160.0,-93.93939393939394,-44.11764705882353,-35.43689320388349,-93.45794392523365,-0.19050441237558935,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-06-06,AJattihalli(Uzhavar Sandhai ),Dharmapuri,37.5,2820.0,1662.5,97.36842105263158,24.11347517730496,12.159090909090912,-0.20067728574294863,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-06-07,AJattihalli(Uzhavar Sandhai ),Dharmapuri,38.5,3100.0,9.92907801418439,2.6666666666666616,23.623853211009177,23.015873015873016,0.06770165849830118,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-08,AJattihalli(Uzhavar Sandhai ),Dharmapuri,36.5,3080.0,-0.6451612903225823,-5.1948051948051965,12.803532008830032,23.059360730593617,0.11483086773037882,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-09,AJattihalli(Uzhavar Sandhai ),Dharmapuri,34.0,3080.0,0.0,-6.849315068493156,2.586206896551715,22.919042189281637,0.14434263467796316,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-10,AJattihalli(Uzhavar Sandhai ),Dharmapuri,37.5,3420.0,11.038961038961048,10.294117647058831,10.759493670886085,30.819672131147545,0.07596653350605892,NORMAL,SUPPLY SHOCK,NORMAL,SUPPLY SHOCK
2026-06-11,AJattihalli(Uzhavar Sandhai ),Dharmapuri,37.5,3000.0,-12.28070175438597,0.0,9.147609147609158,12.540192926045012,0.1611730845118437,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-12,AJattihalli(Uzhavar Sandhai ),Dharmapuri,37.0,3100.0,3.3333333333333437,-1.3333333333333308,0.19342359767891132,0.46296296296296086,0.20483275282476077,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-13,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.0,3260.0,5.161290322580636,-13.513513513513509,-11.462450592885382,3.539019963702364,0.15987758567366178,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-14,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.5,3600.0,10.429447852760742,1.5625,-7.89473684210526,11.801242236024844,0.16981918590402784,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-15,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.5,2760.0,-23.33333333333333,0.0,-6.378600823045271,-13.05130513051305,0.1552272014796996,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-16,AJattihalli(Uzhavar Sandhai ),Dharmapuri,32.0,2960.0,7.246376811594213,-1.538461538461533,-7.053941908713698,-6.24434389140272,0.18192947241893426,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-17,AJattihalli(Uzhavar Sandhai ),Dharmapuri,28.5,2700.0,-8.783783783783782,-10.9375,-14.00862068965518,-11.599625818521982,0.1361810636282838,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-18,AJattihalli(Uzhavar Sandhai ),Dharmapuri,28.5,2680.0,-0.7407407407407418,0.0,-10.538116591928253,-10.921177587844252,0.18049928863422982,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-19,AJattihalli(Uzhavar Sandhai ),Dharmapuri,29.0,3470.0,29.477611940298498,1.7543859649122862,-5.581395348837213,13.345776948203447,0.13812959010644316,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-20,AJattihalli(Uzhavar Sandhai ),Dharmapuri,26.0,3540.0,2.0172910662824117,-10.344827586206895,-12.918660287081341,14.140948871487788,0.15010674651030748,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-21,AJattihalli(Uzhavar Sandhai ),Dharmapuri,27.5,3530.0,-0.28248587570621764,5.769230769230771,-5.637254901960782,14.18669131238447,0.15562626595549833,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-22,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3340.0,-5.3824362606232246,-34.54545454545455,-33.50923482849605,5.220522052205222,-0.03294987653612236,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-06-23,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.5,3680.0,10.179640718562876,-8.333333333333337,-33.62068965517241,12.292938099389705,0.04372902202909568,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-24,AJattihalli(Uzhavar Sandhai ),Dharmapuri,22.0,3110.0,-15.489130434782606,33.33333333333333,-8.059701492537307,-6.7665952890792305,0.03113469345756137,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-06-25,AJattihalli(Uzhavar Sandhai ),Dharmapuri,22.0,2220.0,-28.617363344051448,0.0,-4.3478260869565215,-32.11009174311927,0.10289856445875273,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-26,AJattihalli(Uzhavar Sandhai ),Dharmapuri,17.0,3160.0,42.342342342342334,-22.72727272727273,-20.134228187919458,-2.037201062887513,0.02346421905177898,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-06-27,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.5,3100.0,-1.898734177215189,-2.941176470588236,-17.20430107526881,-1.987353206865396,0.17234690335409425,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-28,AJattihalli(Uzhavar Sandhai ),Dharmapuri,15.0,3380.0,9.03225806451613,-9.090909090909093,-17.32283464566929,7.594361073215093,0.15188308179944776,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-29,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.5,3220.0,-4.7337278106508895,-9.999999999999998,-22.857142857142858,3.063557384545041,0.11454441622226624,NORMAL,NORMAL,NORMAL,NORMAL
2026-06-30,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.5,2860.0,-11.180124223602483,22.222222222222232,-5.714285714285714,-4.893111638954876,0.09896956431323722,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-01,AJattihalli(Uzhavar Sandhai ),Dharmapuri,17.5,3240.0,13.286713286713292,6.060606060606055,3.8135593220338952,7.082152974504247,0.17083815626436927,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-02,AJattihalli(Uzhavar Sandhai ),Dharmapuri,17.5,3260.0,0.6172839506172867,0.0,7.929515418502196,2.7002700270027025,0.19553896739331578,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-04,AJattihalli(Uzhavar Sandhai ),Dharmapuri,15.0,3340.0,2.4539877300613577,-14.28571428571429,-5.8295964125560555,4.375,0.16297779228709242,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-05,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3240.0,-2.9940119760479056,-6.666666666666665,-10.091743119266054,0.6211180124223602,0.18252681818956557,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-06,AJattihalli(Uzhavar Sandhai ),Dharmapuri,15.0,2500.0,-22.839506172839506,7.14285714285714,-3.6697247706422,-19.20590951061865,0.11844456775824447,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-07,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,2820.0,12.79999999999999,-6.666666666666665,-10.502283105022828,-7.149576669802451,0.15672035012626434,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-08,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3320.0,17.730496453900702,0.0,-8.411214953271033,6.998158379373856,0.1796806728422285,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-09,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3780.0,13.855421686746983,0.0,-5.314009661835754,18.867924528301888,0.16740090325809426,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-10,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.0,2760.0,-26.984126984126988,-7.14285714285714,-8.080808080808078,-11.213235294117643,0.13280894752460343,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-11,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,1400.0,-49.27536231884058,7.692307692307687,0.0,-50.55499495459132,-0.018514297668578927,SHOCK,NORMAL,NORMAL,ANOMALY
2026-07-12,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3030.0,116.42857142857142,0.0,0.0,8.159102498725135,0.05205640665307787,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-13,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,2280.0,-24.752475247524753,0.0,1.0309278350515427,-17.689530685920577,0.1499339202599716,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-14,AJattihalli(Uzhavar Sandhai ),Dharmapuri,15.0,2170.0,-4.824561403508776,7.14285714285714,7.142857142857142,-18.943436499466387,0.14140490932096011,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-15,AJattihalli(Uzhavar Sandhai ),Dharmapuri,17.5,2930.0,35.023041474654384,16.666666666666675,20.689655172413794,11.771117166212528,0.0456561973833185,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-16,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3120.0,6.484641638225264,-19.999999999999996,-3.4482758620689653,23.459581684567542,0.08715607769533024,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-17,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,2840.0,-8.974358974358976,35.71428571428572,23.720930232558135,11.873944850872261,0.0020773308545496416,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-18,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3120.0,9.859154929577475,-5.263157894736848,13.004484304932735,12.0574653668548,0.14165105264765943,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-19,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3240.0,3.8461538461538547,0.0,9.090909090909092,15.126903553299496,0.17226620487799893,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-20,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.0,3240.0,0.0,-11.111111111111116,-4.680851063829781,9.777347531461757,0.16515831653729557,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-21,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3220.0,-0.6172839506172867,12.5,4.564315352697089,3.823122984799627,0.16373867578700835,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-22,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3420.0,6.211180124223592,-22.22222222222222,-16.239316239316246,7.837837837837834,0.10066453362544764,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-23,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.0,3090.0,-9.649122807017541,-7.14285714285714,-21.551724137931043,-2.435723951285527,0.1258828715931165,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-24,AJattihalli(Uzhavar Sandhai ),Dharmapuri,11.0,3480.0,12.621359223300965,-15.384615384615385,-28.703703703703702,6.795265234546257,0.0660004681233643,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-25,AJattihalli(Uzhavar Sandhai ),Dharmapuri,11.0,3560.0,2.298850574712641,0.0,-23.762376237623766,7.182795698924727,0.13002525238348983,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-26,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3170.0,-10.95505617977528,27.27272727272727,1.0309278350515427,-4.270923209663507,0.09465500267533433,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-27,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,1760.0,-44.479495268138805,0.0,3.1578947368421075,-43.225806451612904,0.03887496245244815,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-28,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,2960.0,68.18181818181819,0.0,7.6923076923076925,-3.3582089552238745,0.09239567559142198,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-29,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.0,2460.0,-16.8918918918919,14.28571428571428,20.430107526881713,-15.917968750000004,0.07572533187514441,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-30,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.0,2640.0,7.317073170731714,0.0,16.666666666666675,-7.73839241138293,0.15162046738495982,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-31,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.0,3020.0,14.393939393939403,-18.75,-7.142857142857142,8.022483392948388,0.11037966378425085,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-01,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.5,3380.0,11.920529801324498,3.8461538461538547,-5.970149253731346,22.021660649819495,0.1410810646909516,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-02,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.5,3720.0,10.059171597633142,0.0,-5.500000000000005,30.591775325977938,0.1293517383092344,NORMAL,SUPPLY SHOCK,NORMAL,SUPPLY SHOCK
2026-08-03,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.5,3720.0,0.0,0.0,-5.025125628140699,18.904109589041102,0.17636620202243009,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-04,AJattihalli(Uzhavar Sandhai ),Dharmapuri,13.5,3560.0,-4.3010752688172005,0.0,-4.545454545454542,10.755555555555558,0.18887557488141726,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-05,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.0,3380.0,-5.0561797752809,18.518518518518512,13.131313131313135,1.0247651579846266,0.1284800371991891,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-06,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3420.0,1.183431952662728,12.5,24.75247524752475,-1.0743801652892617,0.11298784253481992,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-07,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,3280.0,-4.093567251461994,5.555555555555558,24.29906542056074,-6.132461161079311,0.11159496991825552,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-08,AJattihalli(Uzhavar Sandhai ),Dharmapuri,14.0,3080.0,-6.0975609756097615,-26.315789473684216,-8.837209302325585,-10.761589403973513,0.0720114683948051,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-09,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.5,3200.0,3.8961038961038863,17.85714285714286,4.524886877828049,-5.245346869712358,0.14114617098351395,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-10,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3500.0,9.375,9.090909090909083,9.565217391304358,4.611443210930826,0.15909532007565275,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-11,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,2840.0,-18.85714285714286,0.0,5.439330543933045,-12.422907488986779,0.16673950742085586,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-12,AJattihalli(Uzhavar Sandhai ),Dharmapuri,17.5,2880.0,1.4084507042253502,-2.777777777777779,1.2396694214876092,-9.189189189189193,0.18830354013654949,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-13,AJattihalli(Uzhavar Sandhai ),Dharmapuri,22.0,2640.0,-8.333333333333337,25.71428571428571,23.199999999999996,-13.725490196078432,0.05386332325968396,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-14,AJattihalli(Uzhavar Sandhai ),Dharmapuri,23.0,3840.0,45.45454545454546,4.545454545454541,24.80620155038761,22.29299363057325,0.015880836770994722,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-15,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,3330.0,-13.28125,-17.391304347826086,-0.7462686567164153,4.858299595141698,0.1262358698654159,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-16,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,3560.0,6.906906906906918,0.0,-2.564102564102564,10.31429836210712,0.19519904038699915,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-17,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,3170.0,-10.95505617977528,0.0,-3.2727272727272703,-0.3144654088050315,0.19970138870426457,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-18,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,2990.0,-5.678233438485803,0.0,-3.9711191335740024,-6.604194556001788,0.1978489180291757,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-19,AJattihalli(Uzhavar Sandhai ),Dharmapuri,17.5,3460.0,15.71906354515049,-7.8947368421052655,-11.552346570397107,5.3501522401043955,0.15801510782160194,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-20,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3880.0,12.138728323699421,2.857142857142847,-6.319702602230488,12.092447379281877,0.1639432114989141,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-21,AJattihalli(Uzhavar Sandhai ),Dharmapuri,19.0,3430.0,-11.5979381443299,5.555555555555558,1.915708812260539,0.7976490344248589,0.17644507696637796,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-22,AJattihalli(Uzhavar Sandhai ),Dharmapuri,18.0,3610.0,5.247813411078717,-5.263157894736848,-2.7027027027027026,4.854771784232371,0.19494876103583803,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-23,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.5,3120.0,-13.573407202216071,-8.333333333333337,-9.055118110236219,-7.6923076923076925,0.1567594705528627,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-24,AJattihalli(Uzhavar Sandhai ),Dharmapuri,16.5,3200.0,2.564102564102555,0.0,-7.228915662650596,-5.445335584634865,0.1967525028472109,NORMAL,NORMAL,NORMAL,NORMAL
2026-01-31,Alangudi(Uzhavar Sandhai ),Pudukkottai,27.5,650.0,10.169491525423723,0.0,0.0,8.938547486033526,0.1955351867628859,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-01,Alangudi(Uzhavar Sandhai ),Pudukkottai,27.5,620.0,-4.61538461538461,0.0,0.0,2.904564315352697,0.20867823273150554,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-03,Alangudi(Uzhavar Sandhai ),Pudukkottai,22.5,650.0,4.8387096774193505,-18.181818181818176,-15.999999999999998,6.209150326797386,0.12479089580525304,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-02-04,Alangudi(Uzhavar Sandhai ),Pudukkottai,22.5,620.0,-4.61538461538461,0.0,-13.698630136986306,1.0869565217391242,0.18661699621555278,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-06,Alangudi(Uzhavar Sandhai ),Pudukkottai,22.5,450.0,-27.419354838709676,0.0,-11.267605633802818,-23.728813559322035,0.1103146510838689,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-07,Alangudi(Uzhavar Sandhai ),Pudukkottai,22.5,450.0,0.0,0.0,-8.695652173913041,-21.836228287841184,0.16097167526078265,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-08,Alangudi(Uzhavar Sandhai ),Pudukkottai,22.5,450.0,0.0,0.0,-5.970149253731337,-19.023136246786628,0.1787559449656756,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-09,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,460.0,2.2222222222222143,-22.22222222222222,-22.22222222222222,-12.97297297297297,0.06705986419422294,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-02-26,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,560.0,21.739130434782616,0.0,-16.949152542372886,7.6923076923076925,0.14541917869752602,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-27,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,620.0,10.71428571428572,0.0,-14.035087719298248,20.221606648199458,0.1386153470234242,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-28,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,490.0,-20.967741935483875,0.0,-10.909090909090907,-1.436781609195407,0.16199961487157882,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-01,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,480.0,-2.0408163265306145,0.0,-7.547169811320748,-4.273504273504276,0.2001792627715267,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-02,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,480.0,0.0,0.0,-3.921568627450986,-5.084745762711866,0.2060287630989216,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-03,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,450.0,-6.25,0.0,0.0,-11.016949152542374,0.1957454755454584,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-04,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,470.0,4.444444444444451,0.0,0.0,-7.323943661971835,0.20127592295398078,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-05,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,560.0,19.14893617021276,0.0,0.0,10.4225352112676,0.18113645895087305,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-06,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,640.0,14.28571428571428,0.0,0.0,25.49019607843137,0.15311193826618247,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-07,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,540.0,-15.625,0.0,0.0,4.419889502762437,0.18615015447678218,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-08,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,490.0,-9.259259259259256,0.0,0.0,-5.509641873278234,0.20091450532357374,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-09,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,480.0,-2.0408163265306145,0.0,0.0,-7.438016528925617,0.2049429258577613,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-10,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,470.0,-2.083333333333337,0.0,0.0,-9.863013698630139,0.2026174610589747,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-11,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,490.0,4.255319148936176,0.0,0.0,-6.539509536784751,0.2035937482914102,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-12,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,540.0,10.20408163265305,0.0,0.0,3.561643835616435,0.20196718371617933,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-13,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,520.0,-3.703703703703709,0.0,0.0,3.1161473087818714,0.21112534923583715,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-14,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,560.0,7.692307692307687,0.0,0.0,10.4225352112676,0.1959142904258348,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-15,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,530.0,-5.35714285714286,0.0,0.0,3.3426183844011073,0.20852823147847888,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-16,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,560.0,5.660377358490565,0.0,0.0,6.811989100817428,0.20604788053512002,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-17,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,530.0,-5.35714285714286,0.0,0.0,-0.5361930294906228,0.2109852241565945,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-18,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,580.0,9.433962264150942,0.0,0.0,6.2827225130890145,0.2029858850169186,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-19,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,540.0,-6.896551724137934,0.0,0.0,-1.0471204188481587,0.20767693733640347,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-20,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,580.0,7.407407407407418,0.0,0.0,4.639175257731949,0.20578553700767616,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-21,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,520.0,-10.344827586206895,0.0,0.0,-5.20833333333333,0.2013444602583005,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-22,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,530.0,1.9230769230769162,0.0,0.0,-3.385416666666664,0.21110261362815286,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-23,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,520.0,-1.8867924528301883,0.0,0.0,-4.210526315789479,0.2103526265522193,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-24,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,510.0,-1.9230769230769273,0.0,0.0,-5.555555555555555,0.20772513572441204,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-25,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,550.0,7.843137254901955,0.0,0.0,2.666666666666676,0.20791121643738392,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-26,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,580.0,5.454545454545445,0.0,0.0,7.124010554089706,0.2062888241114229,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-27,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,540.0,-6.896551724137934,0.0,0.0,0.8000000000000093,0.2076276630760917,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-28,Alangudi(Uzhavar Sandhai ),Pudukkottai,17.5,560.0,3.703703703703698,0.0,0.0,3.43007915567282,0.21181400484344226,NORMAL,NORMAL,NORMAL,NORMAL
